date,symbol,marketcapname,sector
15-07-2024,SUVENPHAR,Largecap,Pharmaceuticals
15-07-2024,KDDL,Smallcap,FMCG
15-07-2024,NDRAUTO,Smallcap,Auto
15-07-2024,MAXHEALTH,Largecap,Pharmaceuticals
15-07-2024,ROUTE,Midcap,I.T
15-07-2024,WELCORP,Midcap,Metals
15-07-2024,CAMS,Largecap,Financial Services
15-07-2024,GAIL,Largecap,Industrials
15-07-2024,UTIAMC,Midcap,Finance
15-07-2024,ENGINERSIN,Midcap,Realty
15-07-2024,GMDCLTD,Midcap,Industrials
15-07-2024,LIKHITHA,Smallcap,Realty
15-07-2024,ACCELYA,Smallcap,I.T
15-07-2024,GEOJITFSL,Smallcap,Services
15-07-2024,GLENMARK,Largecap,Pharmaceuticals
15-07-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
15-07-2024,TVSMOTOR,Largecap,Auto
15-07-2024,TRIVENI,Midcap,FMCG
15-07-2024,DSSL,Smallcap,I.T
15-07-2024,PNBGILTS,Smallcap,Finance
15-07-2024,TIPSINDLTD,Midcap,Media
15-07-2024,BSOFT,Midcap,I.T
15-07-2024,GODREJCP,Largecap,FMCG
15-07-2024,UNITDSPR,Largecap,FMCG
15-07-2024,MPSLTD,Smallcap,I.T
15-07-2024,OFSS,Largecap,I.T
15-07-2024,IGL,Largecap,Industrials
15-07-2024,PETRONET,Largecap,Industrials
15-07-2024,PTC,Midcap,Services
15-07-2024,WELENT,Midcap,Realty
15-07-2024,POCL,Smallcap,Metals
15-07-2024,ALLSEC,Smallcap,I.T
15-07-2024,SHOPERSTOP,Midcap,FMCG
15-07-2024,JKCEMENT,Largecap,Industrials
15-07-2024,EKC,Smallcap,Services
15-07-2024,NITINSPIN,Smallcap,Textiles
15-07-2024,INDOTECH,Smallcap,FMCG
15-07-2024,M&MFIN,Largecap,Finance
15-07-2024,SUNTV,Largecap,Media
15-07-2024,GPIL,Midcap,Metals
15-07-2024,GMRINFRA,Largecap,Realty
15-07-2024,DEEPINDS,Smallcap,Oils
15-07-2024,FIEMIND,Smallcap,Auto
15-07-2024,NAUKRI,Largecap,I.T
15-07-2024,TORNTPOWER,Largecap,Miscellaneous
15-07-2024,LTFOODS,Midcap,FMCG
15-07-2024,PGIL,Smallcap,FMCG
15-07-2024,FSL,Largecap,I.T
15-07-2024,INDIANB,Largecap,Bank
15-07-2024,ICRA,Midcap,Miscellaneous
15-07-2024,FORTIS,Largecap,Pharmaceuticals
15-07-2024,INSECTICID,Smallcap,Industrials
15-07-2024,TIMETECHNO,Midcap,FMCG
15-07-2024,REFEX,Midcap,Services
15-07-2024,PAISALO,Midcap,Finance
15-07-2024,JYOTHYLAB,Largecap,FMCG
15-07-2024,ECLERX,Midcap,I.T
15-07-2024,KNRCON,Midcap,Realty
15-07-2024,IRB,Largecap,Realty
15-07-2024,RECLTD,Largecap,Finance
15-07-2024,RPGLIFE,Smallcap,Pharmaceuticals
15-07-2024,ISGEC,Midcap,Realty
15-07-2024,NHPC,Largecap,Miscellaneous
15-07-2024,OIL,Largecap,Oils
15-07-2024,DLINKINDIA,Smallcap,Services
15-07-2024,GODREJPROP,Largecap,Realty
15-07-2024,ROSSELLIND,Smallcap,Aerospace & Defence
15-07-2024,PERSISTENT,Largecap,I.T
15-07-2024,SJVN,Largecap,Miscellaneous
15-07-2024,GPPL,Midcap,Industrials
15-07-2024,CANTABIL,Smallcap,Textiles
15-07-2024,ASHOKA,Midcap,Realty
15-07-2024,TEXRAIL,Midcap,FMCG
15-07-2024,PFS,Smallcap,Finance
15-07-2024,MUTHOOTFIN,Largecap,Finance
15-07-2024,GPTINFRA,Smallcap,Realty
15-07-2024,HEMIPROP,Midcap,Realty
15-07-2024,HEXATRADEX,Smallcap,Services
15-07-2024,BECTORFOOD,Midcap,FMCG
15-07-2024,AWHCL,Smallcap,Miscellaneous
15-07-2024,HOMEFIRST,Midcap,Finance
15-07-2024,RAILTEL,Midcap,Telecom
15-07-2024,JUBLINGREA,Midcap,Industrials
15-07-2024,KALYANKJIL,Largecap,Miscellaneous
15-07-2024,SHARDAMOTR,Midcap,Auto
15-07-2024,JUSTDIAL,Midcap,I.T
15-07-2024,ORIENTCEM,Midcap,Industrials
15-07-2024,ABFRL,Largecap,FMCG
15-07-2024,IWEL,Midcap,Miscellaneous
15-07-2024,SONACOMS,Largecap,Auto
15-07-2024,KIMS,Smallcap,Pharmaceuticals
15-07-2024,DODLA,Midcap,FMCG
15-07-2024,TEGA,Midcap,Industrials
15-07-2024,RATEGAIN,Midcap,I.T
15-07-2024,METROBRAND,Largecap,FMCG
15-07-2024,INTELLECT,Midcap,I.T
15-07-2024,CMSINFO,Midcap,Miscellaneous
15-07-2024,PNCINFRA,Midcap,Realty
15-07-2024,POWERMECH,Midcap,Realty
15-07-2024,ALKEM,Largecap,Pharmaceuticals
15-07-2024,LALPATHLAB,Largecap,Pharmaceuticals
15-07-2024,CROMPTON,Largecap,FMCG
15-07-2024,PILANIINVS,Midcap,Finance
15-07-2024,MGL,Midcap,Industrials
15-07-2024,LLOYDSENGG,Midcap,FMCG
15-07-2024,SPAL,Smallcap,Textiles
15-07-2024,ICICIPRULI,Largecap,Services
15-07-2024,VBL,Largecap,FMCG
16-07-2024,TATAMTRDVR,Largecap,Auto
16-07-2024,BOMDYEING,Smallcap,Textiles
16-07-2024,TIDEWATER,Smallcap,Industrials
16-07-2024,BALRAMCHIN,Midcap,FMCG
16-07-2024,BANCOINDIA,Smallcap,Auto
16-07-2024,FACT,Largecap,Industrials
16-07-2024,BANARISUG,Smallcap,FMCG
16-07-2024,BASF,Largecap,Industrials
16-07-2024,SPIC,Smallcap,Industrials
16-07-2024,BLUESTARCO,Largecap,FMCG
16-07-2024,KCP,Smallcap,Industrials
16-07-2024,CESC,Largecap,Miscellaneous
16-07-2024,CIPLA,Largecap,Pharmaceuticals
16-07-2024,DABUR,Largecap,FMCG
16-07-2024,DALMIASUG,Smallcap,FMCG
16-07-2024,BHEL,Largecap,FMCG
16-07-2024,HINDPETRO,Largecap,Industrials
16-07-2024,MRPL,Largecap,Industrials
16-07-2024,CHENNPETRO,Midcap,Industrials
16-07-2024,DRREDDY,Largecap,Pharmaceuticals
16-07-2024,EIDPARRY,Midcap,FMCG
16-07-2024,PGHL,Midcap,Pharmaceuticals
16-07-2024,ELECTCAST,Midcap,Industrials
16-07-2024,ESABINDIA,Midcap,FMCG
16-07-2024,EPL,Midcap,Services
16-07-2024,MADRASFERT,Smallcap,Industrials
16-07-2024,GODFRYPHLP,Largecap,FMCG
16-07-2024,GODREJIND,Largecap,Industrials
16-07-2024,HEROMOTOCO,Largecap,Auto
16-07-2024,HSCL,Largecap,Industrials
16-07-2024,HINDOILEXP,Smallcap,Oils
16-07-2024,HMT,Midcap,Industrials
16-07-2024,INDIAGLYCO,Smallcap,FMCG
16-07-2024,KSL,Smallcap,Metals
16-07-2024,KSB,Smallcap,FMCG
16-07-2024,LICHSGFIN,Largecap,Finance
16-07-2024,LUPIN,Largecap,Pharmaceuticals
16-07-2024,MAHSCOOTER,Midcap,Finance
16-07-2024,MFSL,Largecap,Finance
16-07-2024,HEIDELBERG,Midcap,Industrials
16-07-2024,RAYMOND,Midcap,Realty
16-07-2024,PIXTRANS,Smallcap,FMCG
16-07-2024,RALLIS,Midcap,Industrials
16-07-2024,JINDALSAW,Largecap,Metals
16-07-2024,JKLAKSHMI,Midcap,Industrials
16-07-2024,SHREECEM,Largecap,Industrials
16-07-2024,SPLPETRO,Midcap,Oils
16-07-2024,ACC,Largecap,Industrials
16-07-2024,TORNTPHARM,Largecap,Pharmaceuticals
16-07-2024,PGHH,Largecap,FMCG
16-07-2024,BBOX,Midcap,I.T
16-07-2024,FEDERALBNK,Largecap,Bank
16-07-2024,ABBOTINDIA,Largecap,Pharmaceuticals
16-07-2024,BAJAJHLDNG,Largecap,Finance
16-07-2024,BOSCHLTD,Largecap,Auto
16-07-2024,BPCL,Largecap,Industrials
16-07-2024,VOLTAS,Largecap,FMCG
16-07-2024,GESHIP,Midcap,Services
16-07-2024,DEEPAKFERT,Midcap,Industrials
16-07-2024,GLAXO,Largecap,Pharmaceuticals
16-07-2024,PFIZER,Largecap,Pharmaceuticals
16-07-2024,GSFC,Midcap,Industrials
16-07-2024,AKZOINDIA,Midcap,Industrials
16-07-2024,NOCIL,Smallcap,Industrials
16-07-2024,TATACONSUM,Largecap,FMCG
16-07-2024,BRITANNIA,Largecap,FMCG
16-07-2024,COLPAL,Largecap,FMCG
16-07-2024,CASTROLIND,Largecap,Industrials
16-07-2024,APOLLOTYRE,Largecap,Auto
16-07-2024,CEATLTD,Midcap,Auto
16-07-2024,BBTC,Midcap,Auto
16-07-2024,SESHAPAPER,Smallcap,Industrials
16-07-2024,VTL,Midcap,Textiles
16-07-2024,PHOENIXLTD,Largecap,Realty
16-07-2024,SWANENERGY,Midcap,Miscellaneous
16-07-2024,ZENSARTECH,Midcap,I.T
16-07-2024,UNIVCABLES,Smallcap,Industrials
16-07-2024,SARDAEN,Midcap,Metals
16-07-2024,INDIANHUME,Smallcap,Realty
16-07-2024,CHOLAHLDNG,Largecap,Finance
16-07-2024,TALBROAUTO,Smallcap,Auto
16-07-2024,EICHERMOT,Largecap,Auto
16-07-2024,KIRLPNU,Midcap,FMCG
16-07-2024,WENDT,Smallcap,FMCG
16-07-2024,GABRIEL,Midcap,Auto
16-07-2024,HERCULES,Smallcap,FMCG
16-07-2024,GENESYS,Smallcap,I.T
16-07-2024,STYRENIX,Smallcap,Oils
16-07-2024,ALEMBICLTD,Smallcap,Realty
16-07-2024,BAYERCROP,Largecap,Industrials
16-07-2024,DEEPAKNTR,Largecap,Industrials
16-07-2024,PCBL,Midcap,Industrials
16-07-2024,SUDARSCHEM,Midcap,Industrials
16-07-2024,WALCHANNAG,Smallcap,FMCG
16-07-2024,GILLETTE,Largecap,FMCG
16-07-2024,APOLLOHOSP,Largecap,Pharmaceuticals
16-07-2024,ITDCEM,Midcap,Realty
16-07-2024,CANFINHOME,Midcap,Finance
16-07-2024,SUNTECK,Midcap,Realty
16-07-2024,GATEWAY,Smallcap,Services
16-07-2024,GMRP&UI,Midcap,Realty
16-07-2024,MSUMI,Largecap,Auto
16-07-2024,HARIOMPIPE,Smallcap,Metals
16-07-2024,NAVA,Midcap,Miscellaneous
16-07-2024,PRUDENT,Midcap,Services
16-07-2024,VENUSPIPES,Smallcap,Metals
16-07-2024,SBCL,Smallcap,Metals
16-07-2024,PARADEEP,Midcap,Industrials
16-07-2024,ETHOSLTD,Midcap,FMCG
16-07-2024,EMUDHRA,Midcap,I.T
16-07-2024,PENIND,Smallcap,Metals
16-07-2024,MANINDS,Smallcap,Metals
16-07-2024,AJMERA,Smallcap,Realty
16-07-2024,CARBORUNIV,Largecap,FMCG
16-07-2024,NLCINDIA,Largecap,Miscellaneous
16-07-2024,WELSPUNLIV,Midcap,Textiles
16-07-2024,GANECOS,Smallcap,Textiles
16-07-2024,VINDHYATEL,Smallcap,Realty
16-07-2024,ADORWELD,Smallcap,FMCG
16-07-2024,HBLPOWER,Midcap,Auto
16-07-2024,GIPCL,Smallcap,Miscellaneous
16-07-2024,BIKAJI,Largecap,FMCG
16-07-2024,RUSTOMJEE,Midcap,Realty
16-07-2024,AHL,Smallcap,Finance
16-07-2024,KFINTECH,Midcap,Financial Services
16-07-2024,HERITGFOOD,Midcap,FMCG
16-07-2024,RATNAMANI,Largecap,Metals
16-07-2024,VESUVIUS,Midcap,Industrials
16-07-2024,KITEX,Smallcap,FMCG
16-07-2024,SHANTIGEAR,Smallcap,FMCG
16-07-2024,YUKEN,Smallcap,FMCG
16-07-2024,MMFL,Smallcap,Industrials
16-07-2024,KPIL,Largecap,Realty
16-07-2024,BALMLAWRIE,Smallcap,Miscellaneous
16-07-2024,DCMSRIND,Smallcap,FMCG
16-07-2024,3MINDIA,Largecap,Miscellaneous
16-07-2024,JMFINANCIL,Midcap,Finance
16-07-2024,SCI,Midcap,Services
16-07-2024,ITI,Largecap,Telecom
16-07-2024,DREDGECORP,Smallcap,Miscellaneous
16-07-2024,NFL,Midcap,Industrials
16-07-2024,PIIND,Largecap,Industrials
16-07-2024,EIMCOELECO,Smallcap,FMCG
16-07-2024,ASHIANA,Smallcap,Realty
16-07-2024,DVL,Smallcap,Services
16-07-2024,RCF,Midcap,Industrials
16-07-2024,DPSCLTD,Smallcap,Miscellaneous
16-07-2024,SYNCOMF,Smallcap,Pharmaceuticals
16-07-2024,CONCORDBIO,Largecap,Pharmaceuticals
16-07-2024,NEULANDLAB,Midcap,Pharmaceuticals
16-07-2024,HUDCO,Largecap,Finance
16-07-2024,CDSL,Largecap,Financial Services
16-07-2024,ERIS,Midcap,Pharmaceuticals
16-07-2024,VPRPL,Smallcap,Realty
16-07-2024,INDOAMIN,Smallcap,Industrials
16-07-2024,DIXON,Largecap,FMCG
16-07-2024,CAPLIPOINT,Midcap,Pharmaceuticals
16-07-2024,HITECH,Smallcap,Metals
16-07-2024,ZAGGLE,Midcap,I.T
16-07-2024,AUROPHARMA,Largecap,Pharmaceuticals
16-07-2024,NATCOPHARM,Largecap,Pharmaceuticals
16-07-2024,MPHASIS,Largecap,I.T
16-07-2024,MAXESTATES,Midcap,Miscellaneous
16-07-2024,CELLO,Largecap,Services
16-07-2024,HONASA,Midcap,Services
16-07-2024,SERVOTECH,Smallcap,FMCG
16-07-2024,IREDA,Largecap,Finance
16-07-2024,BLUEDART,Midcap,Services
16-07-2024,ICICIGI,Largecap,Services
16-07-2024,DOMS,Midcap,Miscellaneous
16-07-2024,SEAMECLTD,Smallcap,Miscellaneous
16-07-2024,NAM-INDIA,Largecap,Finance
16-07-2024,STYLAMIND,Smallcap,Plywood Boards/Laminates
16-07-2024,VERTOZ,Smallcap,I.T
16-07-2024,INDIACEM,Midcap,Industrials
16-07-2024,JKTYRE,Midcap,Auto
16-07-2024,MANGCHEFER,Smallcap,Industrials
16-07-2024,MEDIASSIST,Smallcap,Services
16-07-2024,NEWGEN,Midcap,I.T
16-07-2024,AMBER,Midcap,FMCG
16-07-2024,PRIVISCL,Midcap,Industrials
16-07-2024,OPTIEMUS,Midcap,Services
16-07-2024,THEMISMED,Smallcap,Pharmaceuticals
16-07-2024,JSFB,Midcap,Bank
16-07-2024,HGINFRA,Midcap,Realty
16-07-2024,MIDHANI,Midcap,Aerospace & Defence
16-07-2024,GENUSPOWER,Midcap,FMCG
16-07-2024,ASIANENE,Smallcap,Oils
16-07-2024,PLATIND,Smallcap,Industrials
16-07-2024,SCILAL,Smallcap,Miscellaneous
16-07-2024,BHARTIHEXA,Largecap,Telecom
16-07-2024,IRCON,Largecap,Realty
16-07-2024,SKYGOLD,Smallcap,Miscellaneous
16-07-2024,MARINE,Smallcap,FMCG
16-07-2024,AADHARHFC,Midcap,Finance
16-07-2024,TECHNOE,Midcap,Realty
16-07-2024,AWFIS,Smallcap,Miscellaneous
16-07-2024,OMINFRAL,Smallcap,Realty
16-07-2024,BALUFORGE,Midcap,Industrials
16-07-2024,DEEDEV,Smallcap,Metals
16-07-2024,EMAMILTD,Largecap,FMCG
16-07-2024,STANLEY,Smallcap,Miscellaneous
16-07-2024,NUCLEUS,Smallcap,I.T
16-07-2024,MANAPPURAM,Midcap,Finance
16-07-2024,ZYDUSWELL,Midcap,FMCG
16-07-2024,KPIGREEN,Midcap,Miscellaneous
16-07-2024,MSTCLTD,Midcap,I.T
16-07-2024,RVNL,Largecap,Realty
16-07-2024,METROPOLIS,Midcap,Pharmaceuticals
16-07-2024,EVEREADY,Smallcap,Miscellaneous
16-07-2024,KPITTECH,Largecap,I.T
16-07-2024,HATSUN,Largecap,FMCG
16-07-2024,AFFLE,Largecap,I.T
16-07-2024,MARICO,Largecap,FMCG
16-07-2024,360ONE,Largecap,Finance
16-07-2024,IRCTC,Largecap,Miscellaneous
16-07-2024,BHAGCHEM,Smallcap,Industrials
16-07-2024,POLYMED,Largecap,Pharmaceuticals
16-07-2024,PRINCEPIPE,Midcap,FMCG
16-07-2024,ARTEMISMED,Smallcap,Pharmaceuticals
16-07-2024,SUMICHEM,Largecap,Industrials
16-07-2024,AGARIND,Smallcap,Oils
16-07-2024,SUVENPHAR,Largecap,Pharmaceuticals
16-07-2024,KDDL,Smallcap,FMCG
16-07-2024,NDRAUTO,Smallcap,Auto
16-07-2024,MAXHEALTH,Largecap,Pharmaceuticals
16-07-2024,ROUTE,Midcap,I.T
16-07-2024,WELCORP,Midcap,Metals
16-07-2024,CAMS,Largecap,Financial Services
16-07-2024,GAIL,Largecap,Industrials
16-07-2024,JKPAPER,Midcap,Industrials
16-07-2024,UTIAMC,Midcap,Finance
16-07-2024,ENGINERSIN,Midcap,Realty
16-07-2024,GMDCLTD,Midcap,Industrials
16-07-2024,NATIONALUM,Largecap,Metals
16-07-2024,APARINDS,Largecap,FMCG
16-07-2024,ACCELYA,Smallcap,I.T
16-07-2024,GEOJITFSL,Smallcap,Services
16-07-2024,GLENMARK,Largecap,Pharmaceuticals
16-07-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
16-07-2024,TVSMOTOR,Largecap,Auto
16-07-2024,TRIVENI,Midcap,FMCG
16-07-2024,DSSL,Smallcap,I.T
16-07-2024,PNBGILTS,Smallcap,Finance
16-07-2024,TIPSINDLTD,Midcap,Media
16-07-2024,BSOFT,Midcap,I.T
16-07-2024,GODREJCP,Largecap,FMCG
16-07-2024,UNITDSPR,Largecap,FMCG
16-07-2024,CERA,Midcap,Industrials
16-07-2024,OFSS,Largecap,I.T
16-07-2024,UBL,Largecap,FMCG
16-07-2024,IGL,Largecap,Industrials
16-07-2024,PETRONET,Largecap,Industrials
16-07-2024,PTC,Midcap,Services
16-07-2024,WELENT,Midcap,Realty
16-07-2024,POCL,Smallcap,Metals
16-07-2024,GOKEX,Midcap,FMCG
16-07-2024,ALLSEC,Smallcap,I.T
16-07-2024,SHOPERSTOP,Midcap,FMCG
16-07-2024,JKCEMENT,Largecap,Industrials
16-07-2024,RML,Smallcap,Auto
16-07-2024,EKC,Smallcap,Services
16-07-2024,NITINSPIN,Smallcap,Textiles
16-07-2024,INDOTECH,Smallcap,FMCG
16-07-2024,SUNTV,Largecap,Media
16-07-2024,GPIL,Midcap,Metals
16-07-2024,GMRINFRA,Largecap,Realty
16-07-2024,CIEINDIA,Largecap,Industrials
16-07-2024,DEEPINDS,Smallcap,Oils
16-07-2024,FIEMIND,Smallcap,Auto
16-07-2024,NAUKRI,Largecap,I.T
16-07-2024,TORNTPOWER,Largecap,Miscellaneous
16-07-2024,LTFOODS,Midcap,FMCG
16-07-2024,PGIL,Smallcap,FMCG
16-07-2024,FSL,Largecap,I.T
16-07-2024,INDIANB,Largecap,Bank
16-07-2024,ICRA,Midcap,Miscellaneous
16-07-2024,FORTIS,Largecap,Pharmaceuticals
16-07-2024,INSECTICID,Smallcap,Industrials
16-07-2024,TIMETECHNO,Midcap,FMCG
16-07-2024,REFEX,Midcap,Services
16-07-2024,PAISALO,Midcap,Finance
16-07-2024,JYOTHYLAB,Largecap,FMCG
16-07-2024,KNRCON,Midcap,Realty
16-07-2024,IRB,Largecap,Realty
16-07-2024,RECLTD,Largecap,Finance
16-07-2024,RPGLIFE,Smallcap,Pharmaceuticals
16-07-2024,ISGEC,Midcap,Realty
16-07-2024,NHPC,Largecap,Miscellaneous
16-07-2024,OIL,Largecap,Oils
16-07-2024,DLINKINDIA,Smallcap,Services
16-07-2024,GODREJPROP,Largecap,Realty
16-07-2024,ROSSELLIND,Smallcap,Aerospace & Defence
16-07-2024,PERSISTENT,Largecap,I.T
16-07-2024,SJVN,Largecap,Miscellaneous
16-07-2024,GPPL,Midcap,Industrials
16-07-2024,CANTABIL,Smallcap,Textiles
16-07-2024,ASHOKA,Midcap,Realty
16-07-2024,GRAVITA,Midcap,Metals
16-07-2024,TEXRAIL,Midcap,FMCG
16-07-2024,PFS,Smallcap,Finance
16-07-2024,MUTHOOTFIN,Largecap,Finance
16-07-2024,APLLTD,Largecap,Pharmaceuticals
16-07-2024,TRITURBINE,Largecap,FMCG
16-07-2024,GPTINFRA,Smallcap,Realty
16-07-2024,HEMIPROP,Midcap,Realty
16-07-2024,HEXATRADEX,Smallcap,Services
16-07-2024,AWHCL,Smallcap,Miscellaneous
16-07-2024,HOMEFIRST,Midcap,Finance
16-07-2024,RAILTEL,Midcap,Telecom
16-07-2024,JUBLINGREA,Midcap,Industrials
16-07-2024,KALYANKJIL,Largecap,Miscellaneous
16-07-2024,SHARDAMOTR,Midcap,Auto
16-07-2024,JUSTDIAL,Midcap,I.T
16-07-2024,ORIENTCEM,Midcap,Industrials
16-07-2024,ABFRL,Largecap,FMCG
16-07-2024,IWEL,Midcap,Miscellaneous
16-07-2024,SONACOMS,Largecap,Auto
16-07-2024,DODLA,Midcap,FMCG
16-07-2024,SANSERA,Midcap,Auto
16-07-2024,TEGA,Midcap,Industrials
16-07-2024,RATEGAIN,Midcap,I.T
16-07-2024,METROBRAND,Largecap,FMCG
16-07-2024,INTELLECT,Midcap,I.T
16-07-2024,CMSINFO,Midcap,Miscellaneous
16-07-2024,PNCINFRA,Midcap,Realty
16-07-2024,SYNGENE,Largecap,Pharmaceuticals
16-07-2024,ARVSMART,Smallcap,Realty
16-07-2024,POWERMECH,Midcap,Realty
16-07-2024,ALKEM,Largecap,Pharmaceuticals
16-07-2024,LALPATHLAB,Largecap,Pharmaceuticals
16-07-2024,QUICKHEAL,Smallcap,I.T
16-07-2024,CROMPTON,Largecap,FMCG
16-07-2024,PILANIINVS,Midcap,Finance
16-07-2024,MGL,Midcap,Industrials
16-07-2024,LLOYDSENGG,Midcap,FMCG
16-07-2024,SPAL,Smallcap,Textiles
16-07-2024,ICICIPRULI,Largecap,Services
18-07-2024,TATAMTRDVR,Largecap,Auto
18-07-2024,BOMDYEING,Smallcap,Textiles
18-07-2024,BALRAMCHIN,Midcap,FMCG
18-07-2024,BANCOINDIA,Smallcap,Auto
18-07-2024,FACT,Largecap,Industrials
18-07-2024,BANARISUG,Smallcap,FMCG
18-07-2024,BASF,Largecap,Industrials
18-07-2024,IMPAL,Smallcap,Auto
18-07-2024,CESC,Largecap,Miscellaneous
18-07-2024,DABUR,Largecap,FMCG
18-07-2024,DALMIASUG,Smallcap,FMCG
18-07-2024,HINDPETRO,Largecap,Industrials
18-07-2024,MRPL,Largecap,Industrials
18-07-2024,CHENNPETRO,Midcap,Industrials
18-07-2024,DRREDDY,Largecap,Pharmaceuticals
18-07-2024,EIDPARRY,Midcap,FMCG
18-07-2024,PGHL,Midcap,Pharmaceuticals
18-07-2024,ESABINDIA,Midcap,FMCG
18-07-2024,MADRASFERT,Smallcap,Industrials
18-07-2024,HSCL,Largecap,Industrials
18-07-2024,HINDOILEXP,Smallcap,Oils
18-07-2024,HMT,Midcap,Industrials
18-07-2024,INDIAGLYCO,Smallcap,FMCG
18-07-2024,LICHSGFIN,Largecap,Finance
18-07-2024,LUPIN,Largecap,Pharmaceuticals
18-07-2024,MAHSCOOTER,Midcap,Finance
18-07-2024,MFSL,Largecap,Finance
18-07-2024,HEIDELBERG,Midcap,Industrials
18-07-2024,RAYMOND,Midcap,Realty
18-07-2024,PIXTRANS,Smallcap,FMCG
18-07-2024,RALLIS,Midcap,Industrials
18-07-2024,JINDALSAW,Largecap,Metals
18-07-2024,SHREECEM,Largecap,Industrials
18-07-2024,SPLPETRO,Midcap,Oils
18-07-2024,SWARAJENG,Smallcap,FMCG
18-07-2024,ACC,Largecap,Industrials
18-07-2024,TORNTPHARM,Largecap,Pharmaceuticals
18-07-2024,PGHH,Largecap,FMCG
18-07-2024,BBOX,Midcap,I.T
18-07-2024,FEDERALBNK,Largecap,Bank
18-07-2024,ABBOTINDIA,Largecap,Pharmaceuticals
18-07-2024,BAJAJHLDNG,Largecap,Finance
18-07-2024,BOSCHLTD,Largecap,Auto
18-07-2024,BPCL,Largecap,Industrials
18-07-2024,VOLTAS,Largecap,FMCG
18-07-2024,GESHIP,Midcap,Services
18-07-2024,GLAXO,Largecap,Pharmaceuticals
18-07-2024,PFIZER,Largecap,Pharmaceuticals
18-07-2024,GSFC,Midcap,Industrials
18-07-2024,NOCIL,Smallcap,Industrials
18-07-2024,TATACONSUM,Largecap,FMCG
18-07-2024,BRITANNIA,Largecap,FMCG
18-07-2024,COLPAL,Largecap,FMCG
18-07-2024,CASTROLIND,Largecap,Industrials
18-07-2024,APOLLOTYRE,Largecap,Auto
18-07-2024,CEATLTD,Midcap,Auto
18-07-2024,BBTC,Midcap,Auto
18-07-2024,MANGLMCEM,Smallcap,Industrials
18-07-2024,VTL,Midcap,Textiles
18-07-2024,PHOENIXLTD,Largecap,Realty
18-07-2024,SWANENERGY,Midcap,Miscellaneous
18-07-2024,ZENSARTECH,Midcap,I.T
18-07-2024,UNIVCABLES,Smallcap,Industrials
18-07-2024,SARDAEN,Midcap,Metals
18-07-2024,INDIANHUME,Smallcap,Realty
18-07-2024,CHOLAHLDNG,Largecap,Finance
18-07-2024,TALBROAUTO,Smallcap,Auto
18-07-2024,EICHERMOT,Largecap,Auto
18-07-2024,KIRLPNU,Midcap,FMCG
18-07-2024,HERCULES,Smallcap,FMCG
18-07-2024,GENESYS,Smallcap,I.T
18-07-2024,STYRENIX,Smallcap,Oils
18-07-2024,ALEMBICLTD,Smallcap,Realty
18-07-2024,BAYERCROP,Largecap,Industrials
18-07-2024,COROMANDEL,Largecap,Industrials
18-07-2024,DEEPAKNTR,Largecap,Industrials
18-07-2024,PCBL,Midcap,Industrials
18-07-2024,SUDARSCHEM,Midcap,Industrials
18-07-2024,JBCHEPHARM,Largecap,Pharmaceuticals
18-07-2024,WALCHANNAG,Smallcap,FMCG
18-07-2024,GILLETTE,Largecap,FMCG
18-07-2024,APOLLOHOSP,Largecap,Pharmaceuticals
18-07-2024,GRPLTD,Smallcap,FMCG
18-07-2024,ITDCEM,Midcap,Realty
18-07-2024,SHRIRAMFIN,Largecap,Finance
18-07-2024,CHOLAFIN,Largecap,Finance
18-07-2024,SUNTECK,Midcap,Realty
18-07-2024,GATEWAY,Smallcap,Services
18-07-2024,GMRP&UI,Midcap,Realty
18-07-2024,MSUMI,Largecap,Auto
18-07-2024,HARIOMPIPE,Smallcap,Metals
18-07-2024,AVANTIFEED,Midcap,FMCG
18-07-2024,NAVA,Midcap,Miscellaneous
18-07-2024,PRUDENT,Midcap,Services
18-07-2024,VENUSPIPES,Smallcap,Metals
18-07-2024,SBCL,Smallcap,Metals
18-07-2024,PARADEEP,Midcap,Industrials
18-07-2024,ETHOSLTD,Midcap,FMCG
18-07-2024,PENIND,Smallcap,Metals
18-07-2024,MANINDS,Smallcap,Metals
18-07-2024,AJMERA,Smallcap,Realty
18-07-2024,CARBORUNIV,Largecap,FMCG
18-07-2024,NLCINDIA,Largecap,Miscellaneous
18-07-2024,WELSPUNLIV,Midcap,Textiles
18-07-2024,GANECOS,Smallcap,Textiles
18-07-2024,VINDHYATEL,Smallcap,Realty
18-07-2024,ADORWELD,Smallcap,FMCG
18-07-2024,HBLPOWER,Midcap,Auto
18-07-2024,RUSTOMJEE,Midcap,Realty
18-07-2024,AHL,Smallcap,Finance
18-07-2024,KFINTECH,Midcap,Financial Services
18-07-2024,VESUVIUS,Midcap,Industrials
18-07-2024,AARTIPHARM,Midcap,Pharmaceuticals
18-07-2024,KITEX,Smallcap,FMCG
18-07-2024,SHANTIGEAR,Smallcap,FMCG
18-07-2024,YUKEN,Smallcap,FMCG
18-07-2024,MMFL,Smallcap,Industrials
18-07-2024,KPIL,Largecap,Realty
18-07-2024,KOKUYOCMLN,Smallcap,Miscellaneous
18-07-2024,DCMSRIND,Smallcap,FMCG
18-07-2024,SCI,Midcap,Services
